RecordID_Int,ParcelNumber,StreetNumber,StreetName,Unit,StateCode,TaxType,Zone,TaxDist,Legal,Acreage,GPIN
12267,520142000,752,LEXINGTON AVE,,1.0 Residential (Urban),Taxable,R-A,01,LOT 28 LYONS PLACE,0.189,5035
12268,520143000,750,LEXINGTON AVE,,1.0 Residential (Urban),Taxable,R-A,,LOT 27 SEC C LYONS PLACE,0.189,5073
12269,520144000,748,LEXINGTON AVE,,1.0 Residential (Urban),Taxable,R-A,,LOT 26 SEC C LYONS PLACE,0.169,5114
12270,520145000,746,LEXINGTON AVE,,1.0 Residential (Urban),Taxable,R-B,,LOT 25 SEC C LYONS PLACE,0.16,5165
12271,520146000,744,LEXINGTON AVE,,1.0 Residential (Urban),Taxable,R-B,,LOT 24 SEC C LYONS PLACE,0.15,5211
12272,520147000,742,LEXINGTON AVE,,1.0 Residential (Urban),Taxable,R-B,01,PT LOT 23 SEC C LYONS PLACE,0.143,5253
12273,520148000,740,LEXINGTON AVE,,1.0 Residential (Urban),Taxable,R-B,,LOT 22 SEC C LYONS PL,0.133,5301
12274,520149000,738,LEXINGTON AVE,,1.0 Residential (Urban),Taxable,R-B,,REVISED LOT 21 SEC C LYONS PL,0.198,5337
12275,520150000,722,LEXINGTON AVE,,1.0 Residential (Urban),Taxable,R-B,,LOT 20 SEC C LYONS PLACE,0.188,5379
12276,520151000,718,LEXINGTON AVE,,1.0 Residential (Urban),Taxable,R-B,,LOTS 18 & 19 SEC C LYONS PLACE,0.378,5430
12277,520152000,716,LEXINGTON AVE,,3.0 Multi-Family,Taxable,R-B,,LOT 6 BK 17 LOCUST GROVE,0.181,5506
12278,520152001,0,LEXINGTON AVE,,1.0 Residential (Urban),Taxable,R-B,,LOT 5 BK 17 LOCUST GROVE,0.181,17663
12279,520154000,712,LEXINGTON AVE,,1.0 Residential (Urban),Taxable,R-B,,LOT 4 BK 17 LOCUST GROVE,0.289,5567
12280,520155000,710,LEXINGTON AVE,,1.0 Residential (Urban),Taxable,R-B,,RESIDUE BK 17 LOCUST GROVE,0.149,5631
12281,520155001,0,ST CHARLES AVE,,1.0 Residential (Urban),Taxable,R-B,,PAR X BK 17 LOCUST GROVE,0.135,17729
12282,520156000,703,ST CHARLES AVE,,1.0 Residential (Urban),Taxable,R-A,,LOT B BK 17 LOCUST GROVE,0.145,5711
12283,520156100,704,LEXINGTON AVE,,1.0 Residential (Urban),Taxable,R-B,01,LOT A BK 17 LOCUST GROVE,0.145,5662
12284,520157000,700,LEXINGTON AVE,,1.0 Residential (Urban),Taxable,R-B,,LOT D BK 17 LOCUST GROVE,0.151,5699
12285,520157100,701,ST CHARLES AVE,,1.0 Residential (Urban),Taxable,R-A,,LOT C BK 17 LOCUST GROVE,0.138,5758
12286,520158000,620,LEXINGTON AVE,,1.0 Residential (Urban),Taxable,R-B,,PT LOT 6 BK 9 LOCUST GROVE,0.161,5775
12287,520159000,621,ST CHARLES AVE,,3.0 Multi-Family,Taxable,R-B,,PT LOT 6 BK 9 LOCUST GROVE,0.129,5834
12288,520160000,616,LEXINGTON AVE,,3.0 Multi-Family,Taxable,R-B,,PT LOT 5 BK 9 LOCUST GROVE,0.16,5817
12289,520160100,609,ST CHARLES AVE,,1.0 Residential (Urban),Taxable,R-B,,PT LOT 5 BK 9 LOCUST GROVE,0.129,5876
12290,520161000,612,LEXINGTON AVE,,1.0 Residential (Urban),Taxable,R-B,,LOT 4A BK 9 LOCUST GROVE,0.15,5858
12291,520161100,607,ST CHARLES AVE,,3.0 Multi-Family,Taxable,R-B,,LOT 4B BK 9 LOCUST GROVE,0.138,5916
12292,520162000,605,ST CHARLES AVE,,3.0 Multi-Family,Taxable,R-B,,LOT B BK 9 LOCUST GROVE,0.146,5952
12293,520162100,608,LEXINGTON AVE,,1.0 Residential (Urban),Taxable,R-B,,LOT A BK 9 LOCUST GROVE,0.146,5899
12294,520163000,909,SYCAMORE ST,,3.0 Multi-Family,Taxable,R-B,01,PT LOTS 1&2 BK 9 LOCUST GROVE,0.23,6007
12295,520164000,606,LEXINGTON AVE,,1.0 Residential (Urban),Taxable,R-B,01,PT LOT 2 BK 9 LOCUST GROVE,0.174,5936
12296,520165000,600,LEXINGTON AVE,,1.0 Residential (Urban),Taxable,R-B,,PT LOT 1 BK 9 LOCUST GROVE,0.174,5983
12297,520166000,601,LEXINGTON AVE,,3.0 Multi-Family,Taxable,R-B,01,LOT 1 BK 8 LOCUST GROVE,0.201,5879
12298,520167000,603,LEXINGTON AVE,,1.0 Residential (Urban),Taxable,R-B,01,LOT 2 BK 8 LOCUST GROVE,0.2,5842
12299,520168000,605,LEXINGTON AVE,,1.0 Residential (Urban),Taxable,R-B,,LOT 3 BK 8 LOCUST GROVE,0.2,5799
12300,520169000,607,LEXINGTON AVE,,1.0 Residential (Urban),Taxable,R-B,,LOT 4 BK 8 LOCUST GROVE,0.2,5760
12301,520170000,615,LEXINGTON AVE,,1.0 Residential (Urban),Taxable,R-B,,LOT 5 BK 8 LOCUST GROVE,0.2,5717
12302,520171000,621,LEXINGTON AVE,,1.0 Residential (Urban),Taxable,R-B,,LOT 6 BK 8 LOCUST GROVE,0.2,5683
12303,520172000,614,MALCOLM CRES,,1.0 Residential (Urban),Taxable,R-A,,LOT 1,0.2,5756
12304,520172100,615,MALCOLM CRES,,1.0 Residential (Urban),Taxable,R-A,,LOT 2,0.23,5652
12305,520172200,611,KELLY AVE,,1.0 Residential (Urban),Taxable,R-A,,LOT 3,0.28,5661
12306,520172300,609,KELLY AVE,,3.0 Multi-Family,Taxable,R-A,,LOT 4,0.24,5715
12307,520172400,607,KELLY AVE,,1.0 Residential (Urban),Taxable,R-A,,LOT 5,0.15,5785
12308,520172500,605,KELLY AVE,,1.0 Residential (Urban),Taxable,R-A,,LOT 6,0.13,5827
12309,520173000,711,FARISH ST,,1.0 Residential (Urban),Taxable,R-A,,LOT 7,0.17,5878
12310,520173100,709,FARISH ST,,1.0 Residential (Urban),Taxable,R-A,,LOT 8,0.12,5867
12311,520173200,707,FARISH ST,,1.0 Residential (Urban),Taxable,R-A,,LOTS 9 & 10,0.24,5861
12312,520174000,600,MALCOLM CRES,,3.0 Multi-Family,Taxable,R-A,,LOT 9 MALCOLM CRESCENT,0.13,5829
12313,520175000,608,MALCOLM CRES,,1.0 Residential (Urban),Taxable,R-A,,LOT 8 MALCOLM CRESCENT,0.21,5763
12314,520176000,612,MALCOLM CRES,,3.0 Multi-Family,Taxable,R-A,,LOT 7 MALCOLM CRESCENT,0.21,5767
12315,520177000,613,MALCOLM CRES,,1.0 Residential (Urban),Taxable,R-A,,LOT 6 MALCOLM CRESCENT,0.16,5643
12316,520178000,611,MALCOLM CRES,,1.0 Residential (Urban),Taxable,R-A,01,LOT 5 MALCOLM CRESCENT,0.16,5634
12317,520179000,609,MALCOLM CRES,,1.0 Residential (Urban),Taxable,R-A,,LOT 4 MALCOLM CRESCENT,0.22,5632
12318,520180000,607,MALCOLM CRES,,1.0 Residential (Urban),Taxable,R-A,,LOT 3 MALCOLM CRESCENT,0.22,5633
12319,520181000,603,MALCOLM CRES,,1.0 Residential (Urban),Taxable,R-A,,LOT 2A MALCOLM CRESCENT,0.1,5733
12320,520181100,605,MALCOLM CRES,,1.0 Residential (Urban),Taxable,R-A,,LOT 2B MALCOLM CRESCENT,0.1,5666
12321,520182000,601,MALCOLM CRES,,1.0 Residential (Urban),Taxable,R-A,,LOT 1 MALCOLM CRESCENT,0.16,5787
12322,520183000,540,PARK ST,,3.0 Multi-Family,Taxable,R-B,,LOT,0.49,5709
12323,520183100,603,FARISH ST,,1.0 Residential (Urban),Taxable,R-A,,LOT A,0.22,5752
12324,520184000,616,PARK ST,,1.0 Residential (Urban),Taxable,R-B,,LOT A-1 & PARCEL A,1.01,5541
12325,520184100,614,PARK ST,,1.0 Residential (Urban),Taxable,R-B,,LOT B-1,0.46,5668
12326,520185000,620,PARK ST,,3.0 Multi-Family,Taxable,R-B,,LOT ,0.78,5471
12327,520185100,615,KELLY AVE,,1.0 Residential (Urban),Taxable,R-A,,LOT 1,0.5,5569
12328,520185200,0,PARK LN E,,1.0 Residential (Urban),Taxable,R-A,,"LOTS 2, 3 & PAR A",0.4,5560
12330,520185400,618,PARK LN E,,1.0 Residential (Urban),Taxable,R-A,01,"LOT & PARCEL ""X""",0.24,5523
12332,520186000,617,PARK ST,,1.0 Residential (Urban),Taxable,R-B,,LOT,0.45,5489
12333,520187000,0,WINE ST,,1.0 Residential (Urban),Taxable,R-A,,LOT B,0.41,5373
12334,520187100,221,WINE ST,,1.0 Residential (Urban),Taxable,R-A,,LOT,0.25,5473
12335,520188000,621,PARK ST,,1.0 Residential (Urban),Taxable,R-B,,LOT A,0.91,5384
12336,520189000,625,PARK ST,,1.0 Residential (Urban),Taxable,R-B,,LOT,0.5,5323
12337,520190000,627,PARK ST,,1.0 Residential (Urban),Taxable,R-B,,LOT,0.86,5192
12338,520191000,0,NORTHWOOD AVE,,1.0 Residential (Urban),Taxable,R-A,,LOT,0.17,5183
12339,530001000,611,PARK ST,,1.0 Residential (Urban),Taxable,R-B,,LOT,0.44,5608
12340,530002000,0,PARK ST,,1.0 Residential (Urban),Taxable,R-B,,LOT,0.41,5678
12341,530004000,601,PARK ST,,3.0 Multi-Family,Taxable,R-B,,LOT,0.8,5738
12342,530005000,329,PARKWAY ST,,1.0 Residential (Urban),Taxable,R-A,,PT LOT 16 BK C PARK PLAZA,0.16,5732
12343,530006000,330,PARKWAY ST,,1.0 Residential (Urban),Taxable,R-A,,LOT 3 BK W PARK PLAZA,0.16,5866
12344,530007000,332,PARKWAY ST,,1.0 Residential (Urban),Taxable,CX-3,,LOT 4  BK W PARK PLAZA,0.16,5888
12345,530008000,336,PARKWAY ST,,1.0 Residential (Urban),Taxable,CX-3,,LOT 5 BK W PARK PLAZA,0.16,5905
12346,530009000,517,PARK ST,,3.0 Multi-Family,Taxable,CX-3,,LOT 6 MORAN PLACE,0.23,5921
12347,530010000,515,PARK ST,,4.0 Commercial & Industrial,Taxable,CX-3,,LOT 7 MORAN PLACE,0.24,5982
12348,530011000,509,PARK ST,,4.0 Commercial & Industrial,Taxable,CX-3,,LOT 8 & PT 9 MORAN PLACE,0.31,6041
12349,530012000,501,PARK ST,,3.0 Multi-Family,Taxable,CX-3,,LOT,0.36,6083
12350,530013000,407,HEDGE ST,,1.0 Residential (Urban),Taxable,CX-3,,LOT 1,0.11,6067
12351,530014000,405,HEDGE ST,,1.0 Residential (Urban),Taxable,CX-3,,LOT 2,0.07,6055
12352,530015000,403,HEDGE ST,,1.0 Residential (Urban),Taxable,R-A,,LOT 3 & PT LOT 9,0.11,6040
12353,530016000,401,HEDGE ST,,1.0 Residential (Urban),Taxable,R-A,01,LOT A,0.12,5974
12354,530016200,501,HEDGE ST,,4.0 Commercial & Industrial,Taxable,CX-3,,PT LOT 9 MORAN PLACE,0.08,6014
12355,530017000,315,HEDGE ST,,1.0 Residential (Urban),Taxable,R-A,,LOT B,0.09,6013
12356,530018000,434,4TH ST NE,,3.0 Multi-Family,Taxable,R-A,,PT LOT 9,0.05,6195
12357,530018100,0,HEDGE ST,,1.0 Residential (Urban),Taxable,R-A,,PT LOT 9,0.06,6141
12358,530019000,404,HEDGE ST,,1.0 Residential (Urban),Taxable,R-A,,LOT 8,0.1,6148
12359,530020000,406,HEDGE ST,,3.0 Multi-Family,Taxable,R-A,,LOT 7,0.11,6160
12360,530020100,408,HEDGE ST,,1.0 Residential (Urban),Taxable,R-A,,LOT 6,0.11,6176
12361,530021000,435,PARK ST,,4.0 Commercial & Industrial,Taxable,CX-3,,LOT,0.17,6189
12362,530022000,433,PARK ST,,4.0 Commercial & Industrial,Taxable,CX-3,,LOT,0.17,6220
12363,530023000,427,PARK ST,,4.0 Commercial & Industrial,Taxable,CX-3,,PT LOT 98,0.19,6257
12364,530024000,421,PARK ST,,4.0 Commercial & Industrial,Taxable,CX-3,,LOT,0.17,6286
12365,530025000,418,4TH ST NE,,4.0 Commercial & Industrial,Taxable,CX-3,,LOT,0.26,6217
12366,530026000,414,4TH ST NE,,7.3 Exempt Local,Exempt,CX-3,,LOT,0.26,6264
12367,530027000,0,4TH ST NE,,7.3 Exempt Local,Exempt,CX-3,,LOT,0.12,6294
12368,530028000,412-414,4TH ST NE,,7.3 Exempt Local,Exempt,CV,,LOT,0.08,6348
12369,530030000,401,E HIGH ST,,7.3 Exempt Local,Exempt,CV,,LOTS,0.14,6388
12370,530031000,407,E HIGH ST,,7.3 Exempt Local,Exempt,CV,,LOT,0.2,6390
12371,530031100,409,4TH ST NE,,7.3 Exempt Local,Exempt,CV,,PT LOT 1,0.02,6334
12372,530032000,411,E HIGH ST,,7.3 Exempt Local,Exempt,CV,,LOT,0.22,6434
12373,530033000,409,E HIGH ST,,7.3 Exempt Local,Exempt,CV,,LOT,1.31,17153
12374,530034000,417-19,PARK ST,,4.0 Commercial & Industrial,Taxable,CX-3,,LOT,0.25,6333
12375,530035000,415,PARK ST,,4.0 Commercial & Industrial,Taxable,CX-3,,LOT 1,0.13,6392
12376,530036000,413,PARK ST,,4.0 Commercial & Industrial,Taxable,CX-3,,LOT 2,0.08,6417
12377,530037000,409,PARK ST,,4.0 Commercial & Industrial,Taxable,CX-3,,LOT A,0.17,6443
12378,530037100,403,PARK ST,,4.0 Commercial & Industrial,Taxable,CX-3,,LOT B,0.02,6486
12379,530038000,401,PARK ST,,4.0 Commercial & Industrial,Taxable,CX-3,,LOT,0.13,6501
12380,530039000,410,E HIGH ST,,7.3 Exempt Local,Exempt,CV,,LOT,1.31,17153
12381,530039100,405,E HIGH ST,,7.3 Exempt Local,Exempt,CV,,JACKSON PARK,0.4,6510
12382,530040000,418,E JEFFERSON ST,,4.0 Commercial & Industrial,Taxable,DX,,LOTS & ALLEY,0.13,6754
12383,530042000,211,5TH ST NE,,4.0 Commercial & Industrial,Taxable,DX,,LOT,0,6863
12384,530043000,414,E JEFFERSON ST,,4.0 Commercial & Industrial,Taxable,DX,,LOT,0.13,6742
12385,530044000,412,E JEFFERSON ST,,4.0 Commercial & Industrial,Taxable,DX,,LOT 1B & PT 2,0,6737
12386,530045000,410,E JEFFERSON ST,,4.0 Commercial & Industrial,Taxable,DX,,LOT 1A,0.1,6714
12387,530046000,402,E JEFFERSON ST,,4.0 Commercial & Industrial,Taxable,DX,,LOT,0.08,6697
12388,530051000,401,E MARKET ST,,4.0 Commercial & Industrial,Taxable,DX,,LOTS & PARCEL X,0.57,6785
12389,530053000,415,E MARKET ST,,4.0 Commercial & Industrial,Taxable,DX,,LOT,0.03,6956
12390,530054000,414,E MARKET ST,,4.0 Commercial & Industrial,Taxable,DX,,LOT B,0.1,7072
12391,530054101,404,E MARKET ST,101,4.0 Commercial & Industrial,Taxable,DX,,SUITE 101 MACLIN CONDO,0,7023
12392,530054102,406,E MARKET ST,102A,4.0 Commercial & Industrial,Taxable,DX,,SUITE 102A MACLIN CONDO,0,7023
12393,530054104,408,E MARKET ST,104A,4.0 Commercial & Industrial,Taxable,DX,,SUITE 104A MACLIN CONDO,0,7023
12394,530054105,408,E MARKET ST,105,4.0 Commercial & Industrial,Taxable,DX,,SUITE 105 MACLIN CONDO,0,7023
12395,530054106,408,E MARKET ST,106,4.0 Commercial & Industrial,Taxable,DX,,SUITE 106 MACLIN CONDO,0,7023
12396,530054107,408,E MARKET ST,107,4.0 Commercial & Industrial,Taxable,DX,,SUITE 107 MACLIN CONDO,0,7023
12397,530054108,408,E MARKET ST,104B,4.0 Commercial & Industrial,Taxable,DX,,SUITE 104B MACLIN CONDO,0,7023
12398,530054200,408,E MARKET ST,201A,4.0 Commercial & Industrial,Taxable,DX,,SUITE 201A MALCIN CONDO,0,7023
12399,530054201,408,E MARKET ST,201B,4.0 Commercial & Industrial,Taxable,DX,,SUITE 201B MACLIN CONDO,0,7023
12400,530054202,408,E MARKET ST,202,4.0 Commercial & Industrial,Taxable,DX,,SUITE 202 MACLIN CONDO,0,7023
12401,530054203,408,E MARKET ST,203,4.0 Commercial & Industrial,Taxable,DX,,SUITE 203 MACLIN CONDO,0,7023
12402,530054204,408,E MARKET ST,204,4.0 Commercial & Industrial,Taxable,DX,,SUITE 204 MACLIN CONDO,0,7023
12403,530054205,408,E MARKET ST,205,4.0 Commercial & Industrial,Taxable,DX,,SUITE 205 MACLIN CONDO,0,7023
12404,530054206,408,E MARKET ST,206,4.0 Commercial & Industrial,Taxable,DX,,SUITE 206 MACLIN CONDO,0,7023
12405,530054207,408,E MARKET ST,207,4.0 Commercial & Industrial,Taxable,DX,,SUITE 207 MACLIN CONDO,0,7023
12406,530054208,408,E MARKET ST,208A,4.0 Commercial & Industrial,Taxable,DX,,SUITE 208A MACLIN CONDO,0,7023
12407,530054209,408,E MARKET ST,208B,4.0 Commercial & Industrial,Taxable,DX,,SUITE 208B MACLIN CONDO,0,7023
12408,530054301,408,E MARKET ST,301,1.0 Residential (Urban),Taxable,DX,,SUITE 301 MACLIN CONDO,0,7023
12409,530054302,408,E MARKET ST,302,1.0 Residential (Urban),Taxable,DX,,SUITE 302 MACLIN CONDO,0,7023
12410,530054303,408,E MARKET ST,303,1.0 Residential (Urban),Taxable,DX,,SUITE 303 MACLIN CONDO,0,7023
12411,530054304,408,E MARKET ST,304,1.0 Residential (Urban),Taxable,DX,,SUITE 304 MACLIN CONDO,0,7023
12412,530054305,408,E MARKET ST,305,1.0 Residential (Urban),Taxable,DX,,UNIT 305 MACLIN CONDO,0,7023
12413,530054306,408,E MARKET ST,306,1.0 Residential (Urban),Taxable,DX,,SUITE 306 MACLIN CONDO,0,7023
12414,530054307,408,E MARKET ST,307,1.0 Residential (Urban),Taxable,DX,,SUITE 307 MACLIN CONDO,0,7023
12415,530054308,408,E MARKET ST,308,1.0 Residential (Urban),Taxable,DX,,SUITE 308 MACLIN CONDO,0,7023
12416,530054A00,410-412,E MARKET ST,,4.0 Commercial & Industrial,Taxable,DX,,SUITE 103A MACLIN CONDO,0,7023
12417,530054AA0,408,E MARKET ST,,4.0 Commercial & Industrial,Taxable,DX,,MACLIN CONDO COMMON AREA,0.35,7023
12418,530054B02,406,E MARKET ST,102B,4.0 Commercial & Industrial,Taxable,DX,,SUITE 102B MACLIN CONDO,0,7023
12419,530055000,400-402,E MARKET ST,,7.8 Ex Benelovent Charitable,Exempt,DX,,PT LOT 18,0.08,6998
12420,530055L00,400-402,E MARKET ST,,4.0 Commercial & Industrial,Taxable,DX,,PT LOT 18,0.08,6998
12421,530056000,112-114,4TH ST NE,,4.0 Commercial & Industrial,Taxable,DX,,LOT,0.03,7082
12422,530057000,110,4TH ST NE,,4.0 Commercial & Industrial,Taxable,DX,,LOT,0.02,7111
12423,530058000,108,4TH ST NE,,4.0 Commercial & Industrial,Taxable,DX,,LOT,0.02,7128
12424,530059000,401-407,E MAIN ST,,4.0 Commercial & Industrial,Taxable,DX,,LOT,0.11,7163
12425,530060000,411-413,E MAIN ST,,4.0 Commercial & Industrial,Taxable,DX,,LOT,0.07,7185
12426,530061000,415-417,E MAIN ST,,4.0 Commercial & Industrial,Taxable,DX,,LOT,0.47,7198
12427,530062000,419-421,E MAIN ST,,4.0 Commercial & Industrial,Taxable,DX,,LOT,0.04,7207
12428,530064000,423,E MAIN ST,,7.8 Ex Benelovent Charitable,Exempt,DX,,LOT,0.1,7219
12430,530064L00,425,E MAIN ST,,4.0 Commercial & Industrial,Taxable,DX,,LOT,0.1,7219
12431,530065000,508,E MAIN ST,,4.0 Commercial & Industrial,Taxable,NX-10,,LOT 1 & 1/7 INTEREST IN LOT 8,0.02,7456
12432,530065200,506,E MAIN ST,,4.0 Commercial & Industrial,Taxable,NX-10,,LOT 2 & 1/7 INTEREST IN LOT 8,0.02,7441
12433,530065300,100,5TH ST SE,,4.0 Commercial & Industrial,Taxable,NX-10,,LOT 3 & 1/7 INTEREST IN LOT 8,0.02,7426
12434,530065400,102,5TH ST SE,,4.0 Commercial & Industrial,Taxable,NX-10,,LOT 4 & 1/7 INTEREST IN LOT 8,0.02,7447
12435,530065500,104,5TH ST SE,,4.0 Commercial & Industrial,Taxable,NX-10,,LOT 5 & 1/7 INTEREST IN LOT 8,0.02,7484
12436,530065600,106,5TH ST SE,,4.0 Commercial & Industrial,Taxable,NX-10,,LOT 6 & 1/7 INTEREST IN LOT 8,0.02,7515
12437,530065700,108,5TH ST SE,,4.0 Commercial & Industrial,Taxable,NX-10,,LOT 7 & 1/7 INTEREST IN LOT 8,0.02,7541
12438,530065800,0,E MAIN ST,,4.0 Commercial & Industrial,Taxable,NX-10,,LOT 8 ,0.065,17630
12439,530067000,510,E MAIN ST,,4.0 Commercial & Industrial,Taxable,NX-10,,LOT,0.05,7471
12440,530068000,512-520,E MAIN ST,,4.0 Commercial & Industrial,Taxable,NX-10,,LOT,0.16,7482
12441,530070000,524,E MAIN ST,,7.3 Exempt Local,Exempt,NX-10,,LOT,0.14,7507
12442,530072000,112,5TH ST SE,,1.0 Residential (Urban),Taxable,NX-10,,HOLSINGER CONDO COMMON AREA,0.38,7571
12443,530072A00,110,5TH ST SE,A,4.0 Commercial & Industrial,Taxable,NX-10,,RETAIL A THE HOLSINGER CONDO,0,7571
12444,530072B00,501,E WATER ST,,4.0 Commercial & Industrial,Taxable,NX-10,,RETAIL B THE HOLSINGER CONDO,0,7571
12445,530072C00,503,E WATER ST,,4.0 Commercial & Industrial,Taxable,NX-10,,RETAIL C THE HOLSINGER CONDO,0,7571
12446,530072D00,505,E WATER ST,,4.0 Commercial & Industrial,Taxable,NX-10,,RETAIL D THE HOLSINGER CONDO,0,7571
12447,530072E00,507,E WATER ST,,4.0 Commercial & Industrial,Taxable,NX-10,,RETAIL E THE HOLSINGER CONDO,0,7571
12448,530072F00,509,E WATER ST,,4.0 Commercial & Industrial,Taxable,NX-10,,RETAIL F THE HOLSINGER CONDO,0,7571
12449,530072G00,112,5TH ST SE,3A,1.0 Residential (Urban),Taxable,NX-10,,UNIT 3A THE HOLSINGER CONDO,0,7571
12450,530072H00,112,5TH ST SE,3B,1.0 Residential (Urban),Taxable,NX-10,,UNIT 3B THE HOLSINGER CONDO,0,7571
12451,530072I00,112,5TH ST SE,3C,1.0 Residential (Urban),Taxable,NX-10,,UNIT 3C THE HOLSINGER CONDO,0,7571
12452,530072J00,112,5TH ST SE,3D,1.0 Residential (Urban),Taxable,NX-10,,UNIT 3D THE HOLSINGER CONDO,0,7571
12453,530072K00,112,5TH ST SE,3E,1.0 Residential (Urban),Taxable,NX-10,,UNIT 3E THE HOLSINGER CONDO,0,7571
12454,530072L00,112,5TH ST SE,3F,1.0 Residential (Urban),Taxable,NX-10,,UNIT 3F THE HOLSINGER CONDO,0,7571
12455,530072M00,112,5TH ST SE,4A,1.0 Residential (Urban),Taxable,NX-10,,UNIT 4A THE HOLSINGER CONDO,0,7571
12456,530072N00,112,5TH ST SE,4B,1.0 Residential (Urban),Taxable,NX-10,,UNIT 4B THE HOLSINGER CONDO,0,7571
12457,530072O00,112,5TH ST SE,4C,1.0 Residential (Urban),Taxable,NX-10,,UNIT 4C THE HOLSINGER CONDO,0,7571
12458,530072P00,112,5TH ST SE,4D,1.0 Residential (Urban),Taxable,NX-10,,UNIT 4D THE HOLSINGER CONDO,0,7571
12459,530072Q00,112,5TH ST SE,4E,1.0 Residential (Urban),Taxable,NX-10,,UNIT 4E THE HOLSINGER CONDO,0,7571
12460,530072R00,112,5TH ST SE,4F,1.0 Residential (Urban),Taxable,NX-10,,UNIT 4F THE HOLSINGER CONDO,0,7571
12461,530072S00,112,5TH ST SE,5A,1.0 Residential (Urban),Taxable,NX-10,,UNIT 5A THE HOLSINGER CONDO,0,7571
12462,530072T00,112,5TH ST SE,5B,1.0 Residential (Urban),Taxable,NX-10,,UNIT 5B THE HOLSINGER CONDO,0,7571
12463,530072U00,112,5TH ST SE,5C,1.0 Residential (Urban),Taxable,NX-10,,UNIT 5C THE HOLSINGER CONDO,0,7571
12464,530072V00,112,5TH ST SE,5D,1.0 Residential (Urban),Taxable,NX-10,,UNIT 5D THE HOLSINGER CONDO,0,7571
12465,530074000,511,E WATER ST,,4.0 Commercial & Industrial,Taxable,NX-10,,LOT,0.06,7664
12466,530075000,515,E WATER ST,,4.0 Commercial & Industrial,Taxable,NX-10,,LOT,0.04,7717
12467,530077A00,530,E MAIN ST,A,4.0 Commercial & Industrial,Taxable,NX-10,,SUITE A 530 E MAIN ST CONDO,0.24,7524
12468,530077B00,534,E MAIN ST,B,4.0 Commercial & Industrial,Taxable,NX-10,,SUITE B 534 E MAIN ST CONDO,0.1,17098
12469,530077C00,534,E MAIN ST,C&D,4.0 Commercial & Industrial,Taxable,NX-10,,SUITE C 534 E MAIN ST CONDO,0.09,17097
12470,530080000,605,E MAIN ST,,7.3 Exempt Local,Exempt,CV,,LOT,1.15,7184
12471,530091000,500,E MARKET ST,,7.3 Exempt Local,Exempt,DX,,LOTS,1.05,7113
12473,530091LA0,106,5TH ST NE,,7.3 Exempt Local,Exempt,DX,,INT PARKING GARAGE,0,7113
12474,530091LB0,112,5TH ST NE,,4.0 Commercial & Industrial,Taxable,DX,,LEASEHOLD INT PARKING GARAGE,0,7113
12475,530091LC0,110,5TH ST NE,,7.3 Exempt Local,Exempt,DX,,LEASEHOLD INT PARKING GARAGE,1.05,7113
12476,530091LD0,503,E MAIN ST,,4.0 Commercial & Industrial,Taxable,DX,,LEASEHOLD INT PARKING GARAGE,1.05,7113
12477,530091LE0,505,E MAIN ST,,4.0 Commercial & Industrial,Taxable,DX,,LEASEHOLD  PARKING GARAGE,0,7113
12478,530091LF0,507,E MAIN ST,,7.3 Exempt Local,Exempt,DX,,LEASEHOLD PARKING GARAGE,0,7113
12479,530091LG0,513,E MAIN ST,,7.1 Exempt Federal,Exempt,DX,,LEASEHOLD PARKING GARAGE,0,7113
12480,530091LH1,100,5TH ST NE,1,7.3 Exempt Local,Exempt,DX,,LEASEHOLD PARKING GARAGE,0,7113
12481,530091LH2,100,5TH ST NE,2,7.8 Ex Benelovent Charitable,Exempt,DX,,LEASEHOLD PARKING GARAGE,0,7113
12482,530091LH3,100,5TH ST NE,3,7.3 Exempt Local,Exempt,DX,,LEASEHOLD PARKING GARAGE,0,7113
12483,530091LI0,500,E MARKET ST,,7.3 Exempt Local,Exempt,DX,,LEASEHOLD PARKING GARAGE,0,7113
12484,530091LJ0,501,E MARKET ST,,7.3 Exempt Local,Exempt,DX,,PARKING GARAGE,0,7113
12485,530091LK1,501,E MARKET ST,,7.2 Exempt State,Exempt,DX,,PARKING GARAGE-POLICE,0,7113
12486,530091LM0,102,5TH ST NE,,7.3 Exempt Local,Exempt,DX,,PARKING GARAGE,0,7113
12487,530091LN0,108,5TH ST NE,,7.3 Exempt Local,Exempt,DX,,LEASEHOLD INT PARKING GARAGE,0,7113
12488,530093000,206,5TH ST NE,,4.0 Commercial & Industrial,Taxable,DX,,PARCELS Z1A & Z1B,0.09,6949
12489,530094000,208-212,5TH ST NE,,4.0 Commercial & Industrial,Taxable,DX,,PARCEL Y-1,0.06,6902
12490,530095000,214,5TH ST NE,,4.0 Commercial & Industrial,Taxable,DX,,PARCEL X-1,0.04,6872
12491,530096000,500,COURT SQ,,4.0 Commercial & Industrial,Taxable,DX,,COURT SQUARE COMMON AREA,0.36,6790
12492,530096100,300,COURT SQ,,4.0 Commercial & Industrial,Taxable,DX,,LOTS A-2A & B MONT PL CONDO,0,6831
12493,530096101,500,COURT SQ,305,4.0 Commercial & Industrial,Taxable,DX,,SUITE 101&104 MONT PLAZA CONDO,0,6790
12494,530096102,500,COURT SQ,102,4.0 Commercial & Industrial,Taxable,DX,,SUITE 102 MONT PLAZA CONDO,0,6790
